topic	relation	language	pos	lemma	orthography	features
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītājas	Q131105,Q146786,Q1775415
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītāja	Q110786,Q131105,Q1775415
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītāji	Q131105,Q146786,Q499327
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītājs	Q110786,Q131105,Q499327
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītājas	Q146786,Q1775415,Q185077
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītāja	Q110786,Q1775415,Q185077
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītāji	Q146786,Q185077,Q499327
Q487596	Human denoting sense	Q9078	nominal	literārās daļas vadītājs	literārās daļas vadītāj	Q110786,Q185077,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāres	Q146078,Q146786,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāri	Q110786,Q146078,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretārus	Q146078,Q146786,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāru	Q110786,Q146078,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretārēm	Q145599,Q146786,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretārei	Q110786,Q145599,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāriem	Q145599,Q146786,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāram	Q110786,Q145599,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāru	Q146233,Q146786,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāres	Q110786,Q146233,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāru	Q146233,Q146786,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāra	Q110786,Q146233,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretārēs	Q146786,Q1775415,Q202142
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretārē	Q110786,Q1775415,Q202142
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāros	Q146786,Q202142,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretārā	Q110786,Q202142,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāres	Q131105,Q146786,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāre	Q110786,Q131105,Q1775415
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāri	Q131105,Q146786,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretārs	Q110786,Q131105,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāres	Q146786,Q1775415,Q185077
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāre	Q110786,Q1775415,Q185077
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretāri	Q146786,Q185077,Q499327
Q736559	Human denoting sense	Q9078	nominal	valsts sekretārs	valsts sekretār	Q110786,Q185077,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmās vietnieces	Q146078,Q146786,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmo vietnieci	Q110786,Q146078,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmos vietniekus	Q146078,Q146786,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmajam vietniekam	Q110786,Q146078,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmajām vietniecēm	Q145599,Q146786,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmajai vietniecei	Q110786,Q145599,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmajiem vietniekiem	Q145599,Q146786,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmā vietnieka	Q110786,Q145599,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmo vietnieču	Q146233,Q146786,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmās vietnieces	Q110786,Q146233,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmo vietnieku	Q146233,Q146786,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmais vietnieks	Q110786,Q146233,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmajās vietniecēs	Q146786,Q1775415,Q202142
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mērā pirmajā vietniecē	Q110786,Q1775415,Q202142
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmajos vietniekos	Q146786,Q202142,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmajā vietniekā	Q110786,Q202142,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmās vietnieces	Q131105,Q146786,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmā vietniece	Q110786,Q131105,Q1775415
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmie vietnieki	Q131105,Q146786,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmais vietnieks	Q110786,Q131105,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmās vietnieces	Q146786,Q1775415,Q185077
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmā vietniece	Q110786,Q1775415,Q185077
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmie vietnieki	Q146786,Q185077,Q499327
Q57816343	Human denoting sense	Q9078	nominal	mēra pirmais vietnieks	mēra pirmais vietniek	Q110786,Q185077,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareives	Q146078,Q146786,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivi	Q110786,Q146078,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivjus	Q146078,Q146786,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivi	Q110786,Q146078,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivēm	Q145599,Q146786,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivei	Q110786,Q145599,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivjiem	Q145599,Q146786,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivim	Q110786,Q145599,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivju	Q146233,Q146786,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareives	Q110786,Q146233,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivju	Q146233,Q146786,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivja	Q110786,Q146233,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivēs	Q146786,Q1775415,Q202142
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivē	Q110786,Q1775415,Q202142
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivjos	Q146786,Q202142,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivī	Q110786,Q202142,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareives	Q131105,Q146786,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareive	Q110786,Q131105,Q1775415
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivji	Q131105,Q146786,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivis	Q110786,Q131105,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareives	Q146786,Q1775415,Q185077
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareive	Q110786,Q1775415,Q185077
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivji	Q146786,Q185077,Q499327
Q4991371	Human denoting sense	Q9078	nominal	kareivis	kareivi	Q110786,Q185077,Q499327
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokurores	Q146078,Q146786,Q1775415
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokurori	Q110786,Q146078,Q1775415
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokurorus	Q146078,Q146786,Q499327
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokuroru	Q110786,Q146078,Q499327
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokurorēm	Q145599,Q146786,Q1775415
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokurorei	Q110786,Q145599,Q1775415
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokuroriem	Q145599,Q146786,Q499327
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokuroram	Q110786,Q145599,Q499327
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokuroru	Q146233,Q146786,Q1775415
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokurores	Q110786,Q146233,Q1775415
Q1501926	Human denoting sense	Q9078	nominal	ģenerālprokurors	ģenerālprokuroru	Q146233,Q146786,Q499327
