topic	relation	language	pos	lemma	orthography	features
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreilt	Q146786,Q156986
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorilt	Q110786,Q156986
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreil	Q146786,Q281954
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoril	Q110786,Q281954
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreile	Q146786,Q655020
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorile	Q110786,Q655020
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoritega	Q146786,Q838581
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoriga	Q110786,Q838581
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreist	Q146786,Q394253
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorist	Q110786,Q394253
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoritena	Q146786,Q148465
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorina	Q110786,Q148465
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorite	Q146233,Q146786
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektori	Q110786,Q146233
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreisse	Q146786,Q474668
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorisse	Q110786,Q474668
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreis	Q146786,Q282031
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoris	Q110786,Q282031
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorid	Q131105,Q146786
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektor	Q110786,Q131105
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreid	Q146786,Q857325
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorit	Q110786,Q857325
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoriteni	Q146786,Q747019
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorini	Q110786,Q747019
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoreiks	Q146786,Q950170
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoriks	Q110786,Q950170
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvoliniketa	Q146786,Q319822
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikuta	Q110786,Q319822
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikelt	Q146786,Q156986
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikult	Q110786,Q156986
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikel	Q146786,Q281954
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikul	Q110786,Q281954
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikele	Q146786,Q655020
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikule	Q110786,Q655020
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikega	Q146786,Q838581
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikuga	Q110786,Q838581
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikest	Q146786,Q394253
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikust	Q110786,Q394253
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikena	Q146786,Q148465
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikuna	Q110786,Q148465
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinike	Q146233,Q146786
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvoliniku	Q110786,Q146233
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikesse	Q146786,Q474668
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikku	Q110786,Q474668
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikes	Q146786,Q282031
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikus	Q110786,Q282031
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikud	Q131105,Q146786
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinik	Q110786,Q131105
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikke	Q146786,Q857325
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikku	Q110786,Q857325
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikeni	Q146786,Q747019
Q6042366	Human denoting sense	Q9072	nominal	kindlustusvolinik	kindlustusvolinikuni	Q110786,Q747019
